Date Raised,Town/City,Postcode,Flooding Category,Feedback Responsibility,Feedback Cause
2023-05-02,TEIGNMOUTH,TQ14 9LP,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-05-02,NEWTON ABBOT,TQ12 2LD,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-05-02,DAWLISH,EX7 9RW,External outside bounday of property,Sewerage,Blockage - Roots
2023-05-01,ST. AUSTELL,PL25 4PG,External inside boundary of property,Sewerage,Partial Collapse-Sewerage
2023-05-01,PAR,PL24 2RH,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-05-01,LOSTWITHIEL,PL22 0ET,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-05-01,TORPOINT,PL11 2JJ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-05-01,ILFRACOMBE,EX34 9PN,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-05-01,HONITON,EX14 3PZ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-05-01,TORQUAY,TQ1 1SR,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-05-01,PENZANCE,TR20 9LQ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-05-01,PERRANPORTH,TR6 0JW,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-05-01,KINGSBRIDGE,TQ7 2EN,External outside bounday of property,Sewerage,Equipment Failure
2023-05-01,DARTMOUTH,TQ6 9QS,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-30,NEWQUAY,TR8 4EY,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-30,SALTASH,PL12 6DQ,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-04-30,EXETER,EX5 4AN,Internal Flooding,Sewerage,Collapse/Burst-Sewerage
2023-04-30,CREDITON,EX17 3JL,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-30,TAVISTOCK,PL19 0LS,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-30,PLYMOUTH,PL9 9SF,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-30,TEIGNMOUTH,TQ14 0AL,External inside boundary of property,Sewerage,Hydraulic Overload
2023-04-30,NEWTON ABBOT,TQ12 1RN,External inside boundary of property,Sewerage,Hydraulic Overload
2023-04-29,PLYMOUTH,PL2 2RY,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-29,SIDMOUTH,EX10 8RB,External inside boundary of property,Sewerage,Collapse/Burst-Sewerage
2023-04-29,TIVERTON,EX16 4AD,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-29,CHARD,TA20 2LX,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-29,PLYMOUTH,PL9 9HP,External inside boundary of property,Sewerage,Hydraulic Overload
2023-04-28,ST. AUSTELL,PL25 5DL,External inside boundary of property,Sewerage,Hydraulic Overload
2023-04-28,PAR,PL24 2DW,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-28,EXMOUTH,EX8 4AP,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-28,BRAUNTON,EX33 2LH,External inside boundary of property,Sewerage,Collapse/Burst-Sewerage
2023-04-28,BARNSTAPLE,EX32 0DG,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-28,PAIGNTON,TQ4 7RU,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-28,LIFTON,PL16 0DB,External outside bounday of property,Sewerage,Collapse/Burst-Sewerage
2023-04-28,PLYMOUTH,PL9 9QH,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-28,PLYMOUTH,PL8 2JS,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-28,MARAZION,TR17 0AN,External inside boundary of property,Sewerage,Hydraulic Overload
2023-04-28,MARAZION,TR17 0AN,External inside boundary of property,Sewerage,Hydraulic Overload
2023-04-28,FALMOUTH,TR11 2ST,Internal Flooding,Sewerage,Blockage non sewage debris
2023-04-28,TRURO,TR1 3RX,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-04-28,EXETER,EX4 6BH,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-28,EXETER,EX2 8EW,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-27,NEWQUAY,TR7 1LB,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-27,ST. AUSTELL,PL26 7DS,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-27,EXETER,EX5 2BU,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-04-27,EXETER,EX5 2BU,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-04-27,EXETER,EX3 0JR,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-04-27,BODMIN,PL30 4PP,External inside boundary of property,Sewerage,Collapse/Burst-Sewerage
2023-04-27,HONITON,EX14 2EW,External outside bounday of property,Sewerage,Blockage - Roots
2023-04-27,NEWTON ABBOT,TQ13 9BX,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-27,NEWTON ABBOT,TQ13 8BP,External inside boundary of property,Sewerage,Blockage - Fat
2023-04-27,HAYLE,TR27 4JL,External inside boundary of property,Sewerage,Hydraulic Overload
2023-04-27,PLYMOUTH,PL7 4HP,External inside boundary of property,Sewerage,Hydraulic Overload
2023-04-27,PENZANCE,TR19 7QG,External inside boundary of property,Sewerage,Blockage - Roots
2023-04-27,PENZANCE,TR18 5PS,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-27,HELSTON,TR13 8AL,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-27,HELSTON,TR12 7JS,External inside boundary of property,Sewerage,Hydraulic Overload
2023-04-27,TRURO,TR2 5AT,External inside boundary of property,Sewerage,Blockage - Roots
2023-04-27,CORNWALL,TR1 2SJ,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-27,BRIXHAM,TQ5 8EF,Internal Flooding,Private,Hydraulic Overload
2023-04-27,TEIGNMOUTH,TQ14 0AL,External inside boundary of property,Sewerage,Hydraulic Overload
2023-04-27,DAWLISH,EX7 9HP,Internal Flooding,Private,Blockage non sewage debris
2023-04-27,ISLES OF SCILLY,TR21 0LP,External inside boundary of property,Sewerage,Hydraulic Overload
2023-04-26,EXMOUTH,EX8 4BD,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-26,EXETER,EX5 2BU,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-04-26,OTTERY ST. MARY,EX11 1EE,External outside bounday of property,Sewerage,Blockage - Fat
2023-04-26,ILFRACOMBE,EX34 8EH,External inside boundary of property,Private,Blockage - Fat
2023-04-26,WADEBRIDGE,PL27 6UT,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-26,HAYLE,TR27 5AF,Internal Flooding,Sewerage,Blockage Paper/Rag
2023-04-26,TRURO,TR1 3TT,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-25,ST. AUSTELL,PL26 7DL,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-25,TORPOINT,PL11 2AR,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-25,PAIGNTON,TQ4 5JH,External inside boundary of property,Sewerage,Blockage - Roots
2023-04-25,EXETER,EX4 4QU,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-25,TOTNES,TQ9 6PB,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-04-25,NEWTON ABBOT,TQ12 5HU,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-24,ST. AUSTELL,PL26 8PL,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-04-24,ST. AUSTELL,PL26 7PL,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-24,ST. AUSTELL,PL25 5NX,External inside boundary of property,Private,Sewer condition
2023-04-24,SALTASH,PL12 4LJ,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-04-24,BARNSTAPLE,EX31 1QL,Internal Flooding,Private,Blockage Paper/Rag
2023-04-24,Wadebridge,PL27 6NP,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-24,TIVERTON,EX16 6PQ,External inside boundary of property,Sewerage,Collapse/Burst-Sewerage
2023-04-24,CAMBORNE,TR14 8LL,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-24,PLYMOUTH,PL7 2HJ,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-24,PENZANCE,TR18 5LA,External inside boundary of property,Sewerage,Blockage - Roots
2023-04-24,HELSTON,TR13 9JL,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-04-24,TOTNES,TQ9 5AB,External inside boundary of property,Sewerage,Blockage - Fat
2023-04-23,NEWQUAY,TR7 1HN,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-23,LISKEARD,PL14 3AY,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-23,NEWTON ABBOT,TQ12 6SB,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-23,EXETER,EX1 2UQ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-22,EXETER,EX5 2BU,External inside boundary of property,Sewerage,Blockage - Roots
2023-04-22,LISKEARD,PL14 5NX,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-22,TORQUAY,TQ2 8LL,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-22,PLYMOUTH,PL7 2XX,External outside bounday of property,Sewerage,Blockage - Fat
2023-04-22,HELSTON,TR13 8PT,Internal Flooding,Private,Blockage Paper/Rag
2023-04-22,ST. AGNES,TR5 0YU,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-04-22,NEWTON ABBOT,TQ12 5JF,Internal Flooding,Private,Sewer condition
2023-04-22,DAWLISH,EX7 9HQ,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-21,LOOE,PL13 1HN,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-21,SALTASH,PL12 6JG,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-21,ILFRACOMBE,EX34 9NF,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-21,TIVERTON,EX16 6PE,Internal Flooding,Private,Blockage Paper/Rag
2023-04-21,PLYMOUTH,PL1 4RX,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-04-21,PAIGNTON,TQ3 2SA,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-21,HELSTON,TR13 9HS,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-21,EXETER,EX4 8QR,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-21,EXETER,EX4 2EF,External outside bounday of property,Sewerage,Blockage - Roots
2023-04-20,PAR,PL24 2PW,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-20,EXMOUTH,EX8 2PU,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-20,LISKEARD,PL14 5QR,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-20,TORQUAY,TQ1 4LX,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-20,DEVON,EX39 2AA,Internal Flooding,Private,Blockage Paper/Rag
2023-04-20,OKEHAMPTON,EX20 4EQ,External outside bounday of property,Sewerage,Sewer condition
2023-04-20,PLYMOUTH,PL7 1PD,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-04-20,BRIXHAM,TQ5 9RH,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-19,CORNWALL,PL25 4DS,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-04-19,FOWEY,PL23 1AH,Internal Flooding,Private,Blockage Paper/Rag
2023-04-19,SIDMOUTH,EX10 9HX,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-19,SOUTH MOLTON,EX36 3HS,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-19,CAMBORNE,TR14 8QJ,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-04-19,TRURO,TR1 1JD,Internal Flooding,Sewerage,Blockage Paper/Rag
2023-04-19,BRIXHAM,TQ5 8RX,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-18,OTTERY ST. MARY,EX11 1RP,External inside boundary of property,Sewerage,Blockage - Roots
2023-04-18,LOOE,PL13 1QG,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-18,OKEHAMPTON,EX20 2LN,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-18,PLYMOUTH,PL4 6QS,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-18,PLYMOUTH,PL1 4RX,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-18,BIDEFORD,EX39 1BJ,Internal Flooding,Private,Blockage Paper/Rag
2023-04-17,OTTERY ST. MARY,EX11 1TG,External inside boundary of property,Sewerage,Blockage - Roots
2023-04-17,PADSTOW,PL28 8EG,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-04-17,NEWTON ABBOT,TQ13 9TA,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-17,CREDITON,EX17 4LN,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-17,TORQUAY,TQ2 8AX,External inside boundary of property,Sewerage,Partial Collapse-Sewerage
2023-04-17,IVYBRIDGE,PL21 9HA,External inside boundary of property,Sewerage,Blockage - Fat
2023-04-17,FALMOUTH,TR11 4AU,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-17,EXETER,EX4 6JD,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-16,PLYMOUTH,PL6 8TG,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-16,BRAUNTON,EX33 1LT,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-16,Tiverton,EX16 4DZ,External outside bounday of property,Sewerage,Blockage - Roots
2023-04-16,IVYBRIDGE,PL21 0BP,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-04-16,NEWTON ABBOT,TQ12 5BL,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-16,NEWTON ABBOT,TQ12 5BL,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-15,WOOLACOMBE,EX34 7AN,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-15,BARNSTAPLE,EX31 4AF,External inside boundary of property,Sewerage,Collapse/Burst-Sewerage
2023-04-15,BARNSTAPLE,EX31 4AF,External inside boundary of property,Sewerage,Collapse/Burst-Sewerage
2023-04-15,BODMIN,PL31 1GD,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-04-15,CAMBORNE,TR14 0HF,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-15,OKEHAMPTON,EX20 3HR,External inside boundary of property,Sewerage,Blockage - Roots
2023-04-15,KINGSBRIDGE,TQ7 4AW,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-15,EXETER,EX4 2DN,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-15,NEWTON ABBOT,TQ12 3AU,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-15,LISKEARD,PL14 6FZ,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-04-14,ST. AUSTELL,PL25 4PA,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-04-14,ST. AUSTELL,PL25 4PA,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-04-14,SALTASH,PL12 5NH,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-14,WOOLACOMBE,EX34 7BJ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-14,BUDE,EX23 9QY,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-14,NEWTON ABBOT,TQ13 9UF,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-14,BIDEFORD,EX39 1XD,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-14,PLYMOUTH,PL9 9HP,External inside boundary of property,Sewerage,Hydraulic Overload
2023-04-14,PLYMSTOCK,PL9 9GH,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-04-14,ST. IVES,TR26 3DJ,External inside boundary of property,Sewerage,Blockage - Roots
2023-04-14,FALMOUTH,TR11 2PQ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-14,EXETER,EX2 5DF,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-04-13,NEWQUAY,TR7 3HH,External outside bounday of property,Sewerage,Blockage - Fat
2023-04-13,BUDLEIGH SALTERTON,EX9 6PZ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-13,PLYMOUTH,PL1 5ET,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-13,TORQUAY,TQ2 6NH,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-13,PLYMOUTH,PL7 2GH,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-04-13,DAWLISH,EX7 0JT,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-04-13,PLYMOUTH,PL7  2HJ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-12,ST. AUSTELL,PL26 7DA,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-04-12,ST. AUSTELL,PL26 7DA,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-04-12,EXMOUTH,EX8 2LE,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-12,SIDMOUTH,EX10 0NW,External outside bounday of property,Sewerage,Blockage non sewage debris
2023-04-12,LOOE,PL13 2DT,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-12,LOOE,PL13 1LP,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-12,CULLOMPTON,EX15 2AA,External outside bounday of property,Sewerage,Hydraulic Overload
2023-04-12,EXETER,EX6 7UH,External inside boundary of property,Sewerage,Blockage - Roots
2023-04-12,PAIGNTON,TQ3 2AJ,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-12,BIDEFORD,EX39 5HN,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-12,ST. AGNES,TR5 0UW,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-12,FALMOUTH,TR11 4LA,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-12,Truro,TR1 2SU,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-12,EXETER,EX4 7EB,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-12,EXETER,EX6 8SD,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-11,CORNWALL,PL12 6AF,Internal Flooding,Private,Blockage Paper/Rag
2023-04-11,BRAUNTON,EX33 2DR,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-11,CULLOMPTON,EX15 1AA,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-11,EXETER,EX6 7PD,External outside bounday of property,Sewerage,Blockage - Fat
2023-04-11,FALMOUTH,TR11 2SZ,External inside boundary of property,Private,Blockage Paper/Rag
2023-04-11,EXETER,EX4 2LS,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-11,DARTMOUTH,TQ6 9PA,External inside boundary of property,Sewerage,Blockage Paper/Rag
2023-04-11,BRIXHAM,TQ5 9TH,External outside bounday of property,Sewerage,Blockage Paper/Rag
2023-04-10,PAR,PL24 2LQ,External inside boundary of property,Sewerage,Blockage non sewage debris
2023-04-10,TIVERTON,EX16 7JW,External outside bounday of property,Sewerage,Blockage Paper/Rag
