Reports - Group Journal - 01/01/2023 - 31/12/2023 - All - 0 - All,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
,,,,,,,,,,,,,,,,,,,,
Company Confidential,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Event Id,PropertyId,Property_Type,Max Depth,Interceptor,InterceptorRemoval,Greater24Hours,Occ Basement,CauseOfBlockage,OSPostcode,OSRoad,OSPostTown,OSCounty,Flood Incident Date,SewTypeCode,FloodCatCode,FloodLevelCode,FloodLocCode,Rainfall Return,Job Creation Date,Asset Owner
516531,1013365,House/ Flat,Less than 30 mm,,,,,FG,HA3 0XX,TREVELYAN CRESCENT,HARROW,MIDDLESEX,2023-12-09 00:00:00,F,B,A,E,0,2023-12-11 00:00:00,TWUL (LOCAL)
511141,1182742,House/ Flat,Less than 30 mm,,,Yes,,DEF,CM14 5XX,CAMERON CLOSE,BRENTWOOD,ESSEX,2023-01-13 00:00:00,F,B,A,Y,0,2023-04-17 00:00:00,TRANSFERRED ASSET (2011)
511142,1182742,House/ Flat,Less than 30 mm,,,Yes,,DEF,CM14 5XX,CAMERON CLOSE,BRENTWOOD,ESSEX,2023-01-15 00:00:00,F,B,A,Y,0,2023-04-17 00:00:00,TRANSFERRED ASSET (2011)
511143,1182742,House/ Flat,Less than 30 mm,,,,,DEF,CM14 5XX,CAMERON CLOSE,BRENTWOOD,ESSEX,2023-01-17 00:00:00,F,B,A,Y,0,2023-04-17 00:00:00,TRANSFERRED ASSET (2011)
512039,1182742,House/ Flat,,,,Yes,,DEF,CM14 5XX,CAMERON CLOSE,BRENTWOOD,ESSEX,2023-02-23 00:00:00,F,B,A,Y,0,2023-05-31 00:00:00,TRANSFERRED ASSET (2011)
512960,1182742,House/ Flat,Less than 30 mm,,,Yes,,DEF,CM14 5XX,CAMERON CLOSE,BRENTWOOD,ESSEX,2023-03-20 00:00:00,F,B,A,Y,0,2023-07-20 00:00:00,TRANSFERRED ASSET (2011)
512961,1182742,House/ Flat,Less than 30 mm,,,Yes,,DEF,CM14 5XX,CAMERON CLOSE,BRENTWOOD,ESSEX,2023-03-26 00:00:00,F,B,A,Y,0,2023-07-20 00:00:00,TRANSFERRED ASSET (2011)
521740,1110810,House/ Flat,,,,,,,CM14 5XX,MILTON ROAD,BRENTWOOD,ESSEX,2023-06-01 00:00:00,F,H,A,E,10,2024-04-26 00:00:00,TWUL (LOCAL)
514353,1058878,House/ Flat,30 to 299mm,No,No,No,Yes,UK,CM15 0XX,ONGAR ROAD,BRENTWOOD,ESSEX,2023-10-04 00:00:00,F,B,A,E,0,2023-10-05 00:00:00,TWUL (LOCAL)
514354,1174915,Commercial,30 to 299mm,No,No,No,No,UK,CM15 0XX,ONGAR ROAD,BRENTWOOD,ESSEX,2023-10-04 00:00:00,F,B,A,E,0,2023-10-05 00:00:00,TWUL (LOCAL)
517187,1185791,House/ Flat,Less than 30 mm,No,No,No,No,UK,DA1 1XX,HAWLEY ROAD,DARTFORD,,2023-12-31 00:00:00,F,B,A,E,0,2024-01-01 00:00:00,TWUL (EX S24)
514246,1184413,House/ Flat,Less than 30 mm,No,No,No,No,UK,DA1 1XX,MOUNT PLEASANT ROAD,DARTFORD,,2023-10-02 00:00:00,F,B,A,E,0,2023-10-02 00:00:00,TWUL (EX S24)
512204,1183295,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,DA1 1XX,ST. MARTINS ROAD,DARTFORD,,2023-06-10 00:00:00,F,B,A,E,0,2023-06-11 00:00:00,TWUL (EX S24)
513606,1184077,House/ Flat,Less than 30 mm,,,,Yes,RTS,DA1 2XX,VAUGHAN CLOSE,LONDON,,2023-09-04 00:00:00,F,B,A,Y,0,2023-09-05 00:00:00,TWUL (EX S24)
512420,1183411,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,DA1 2XX,HIGHFIELD ROAD,DARTFORD,,2023-06-19 00:00:00,F,B,A,E,0,2023-06-20 00:00:00,TWUL (EX S24)
512958,1183690,House/ Flat,30 to 299mm,No,No,Yes,No,UK,DA1 2XX,GORDON ROAD,DARTFORD,,2023-07-19 00:00:00,F,B,A,E,0,2023-07-19 00:00:00,TWUL (EX S24)
508502,1181223,House/ Flat,,,,Yes,,FG,DA1 2XX,WILLOW ROAD,DARTFORD,,2023-01-02 00:00:00,F,B,A,E,0,2023-01-18 00:00:00,TWUL (LOCAL)
508689,1181223,House/ Flat,,,,,,,DA1 2XX,WILLOW ROAD,DARTFORD,,2023-01-07 00:00:00,F,B,A,E,0,2023-01-24 00:00:00,TWUL (LOCAL)
507996,1180987,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,DA1 2XX,WILLOW ROAD,DARTFORD,,2023-01-02 00:00:00,F,B,A,E,0,2023-01-04 00:00:00,TWUL (EX S24)
511958,1183174,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,DA1 2XX,HOLLY ROAD,DARTFORD,,2023-05-24 00:00:00,F,B,A,E,0,2023-05-25 00:00:00,TWUL (LOCAL)
512778,1183584,House/ Flat,Less than 30 mm,,,,,,DA1 2XX,VALE ROAD,DARTFORD,,2023-04-08 00:00:00,F,C,A,E,0,2023-07-07 00:00:00,TWUL (LOCAL)
512402,1100414,House/ Flat,Less than 30 mm,,,,,SC,DA1 3XX,WILMOT ROAD,DARTFORD,,2023-06-20 00:00:00,F,B,A,E,1,2023-06-20 00:00:00,TWUL (EX S24)
509630,1181876,House/ Flat,Less than 30 mm,,,,,PR,DA1 3XX,HEATH ROAD,DARTFORD,,2023-01-30 00:00:00,F,B,A,E,0,2023-02-23 00:00:00,TWUL (LOCAL)
513743,1175507,House/ Flat,Less than 30 mm,No,No,No,No,UK,DA1 3XX,HEATHVIEW AVENUE,DARTFORD,,2023-09-03 00:00:00,F,B,A,E,0,2023-09-13 00:00:00,TWUL (EX S24)
512202,1183293,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,DA1 4XX,WHITEHILL ROAD,DARTFORD,,2023-06-10 00:00:00,F,B,A,E,0,2023-06-11 00:00:00,TWUL (EX S24)
512146,1183264,House/ Flat,Less than 30 mm,No,No,No,No,UK,DA1 4XX,LEA VALE,DARTFORD,,2023-06-05 00:00:00,C,B,A,E,0,2023-06-05 00:00:00,TWUL (LOCAL)
510046,1182113,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,DA1 4XX,CRAYFORD WAY,DARTFORD,,2023-03-07 00:00:00,F,B,A,E,0,2023-03-07 00:00:00,TWUL (LOCAL)
513882,1038936,House/ Flat,Less than 30 mm,No,No,No,No,UK,DA1 4XX,SHEARWOOD CRESCENT,DARTFORD,,2023-09-19 00:00:00,F,B,A,E,0,2023-09-19 00:00:00,TWUL (EX S24)
511530,1182945,House/ Flat,Less than 30 mm,,,,,PR,DA1 4XX,GASCOYNE DRIVE,DARTFORD,,2023-04-18 00:00:00,F,B,A,I,0,2023-05-02 00:00:00,TWUL (EX S24)
518736,1186508,House/ Flat,Less than 30 mm,,,,,DEBRIS,DA1 4XX,NORRIS WAY,DARTFORD,,2023-12-09 00:00:00,F,B,A,E,0,2024-02-01 00:00:00,TRANSFERRED ASSET (2011)
516658,1185506,House/ Flat,Less than 30 mm,,,,,DEF,DA1 4XX,NORRIS WAY,DARTFORD,,2023-12-09 00:00:00,F,B,A,I,0,2023-12-13 00:00:00,TWUL (EX S24)
513301,1183898,House/ Flat,30 to 299mm,No,No,No,No,UK,DA1 4XX,LONDON ROAD,DARTFORD,,2023-08-12 00:00:00,F,B,A,E,0,2023-08-12 00:00:00,TWUL (LOCAL)
512597,1183506,House/ Flat,Less than 30 mm,,,,,RTS,SE14 6XX,PRIMROSE WALK,LONDON,,2023-06-26 00:00:00,F,B,A,I,0,2023-06-29 00:00:00,TWUL (EX S24)
510248,1182225,House/ Flat,Less than 30 mm,,,Yes,Yes,DEBRIS,SE14 6XX,ST. DONATTS ROAD,LONDON,,2023-03-13 00:00:00,F,B,B,I,0,2023-03-14 00:00:00,TRANSFERRED ASSET (2011)
517152,1126987,House/ Flat,Less than 30 mm,,,,,DEBRIS,SE15 1XX,OLD KENT ROAD,LONDON,,2023-12-01 00:00:00,F,B,A,E,0,2023-12-29 00:00:00,TWUL (EX S24)
513453,1178759,Commercial,30 to 299mm,No,No,Yes,No,UK,SE15 1XX,OLD KENT ROAD,LONDON,,2023-08-24 00:00:00,F,B,A,S,0,2023-08-24 00:00:00,TWUL (EX S24)
510454,1124842,Commercial,Less than 30 mm,No,No,No,No,UK,SE15 1XX,OLD KENT ROAD,LONDON,,2023-03-20 00:00:00,F,B,A,E,0,2023-03-21 00:00:00,TWUL (EX S24)
511274,1124842,Commercial,Less than 30 mm,No,No,Yes,No,UK,SE15 1XX,OLD KENT ROAD,LONDON,,2023-04-21 00:00:00,F,B,A,E,0,2023-04-21 00:00:00,TWUL (EX S24)
514428,1158364,House/ Flat,Less than 30 mm,No,No,No,No,UK,DA1 5XX,GROSVENOR CRESCENT,DARTFORD,,2023-10-08 00:00:00,F,B,A,E,0,2023-10-09 00:00:00,TWUL (EX S24)
511565,1125951,House/ Flat,Less than 30 mm,No,No,No,No,UK,DA1 5XX,BURNHAM ROAD,DARTFORD,,2023-05-04 00:00:00,F,B,A,E,0,2023-05-04 00:00:00,TWUL (EX S24)
513161,1183805,House/ Flat,30 to 299mm,No,No,Yes,No,UK,DA1 5XX,LANSBURY CRESCENT,DARTFORD,,2023-08-03 00:00:00,C,B,A,E,0,2023-08-04 00:00:00,TWUL (EX S24)
509223,1181647,House/ Flat,Less than 30 mm,No,No,No,No,UK,DA1 5XX,WODEHOUSE ROAD,DARTFORD,,2023-02-09 00:00:00,F,B,A,E,0,2023-02-09 00:00:00,TWUL (LOCAL)
511902,1183140,House/ Flat,Less than 30 mm,No,No,No,No,UK,DA1 5XX,NORFOLK CLOSE,DARTFORD,,2023-05-22 00:00:00,F,B,A,E,0,2023-05-22 00:00:00,TWUL (LOCAL)
516667,1183140,House/ Flat,30 to 299mm,No,No,Yes,No,UK,DA1 5XX,NORFOLK CLOSE,DARTFORD,,2023-12-12 00:00:00,F,B,A,E,0,2023-12-12 00:00:00,TWUL (EX S24)
513741,1184159,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,DA1 5XX,KNIGHTS MANOR WAY,DARTFORD,,2023-09-12 00:00:00,F,B,A,E,0,2023-09-13 00:00:00,TWUL (LOCAL)
511437,1182881,Commercial,Less than 30 mm,No,No,No,No,UK,DA14 4XX,CRAYBROOKE ROAD,SIDCUP,,2023-04-26 00:00:00,F,B,A,E,0,2023-04-26 00:00:00,TWUL (LOCAL)
509109,1181576,House/ Flat,Less than 30 mm,No,No,No,No,UK,DA14 4XX,FARADAY AVENUE,SIDCUP,KENT,2023-02-04 00:00:00,F,B,A,E,0,2023-02-05 00:00:00,TWUL (EX S24)
511415,1182870,House/ Flat,Less than 30 mm,No,No,No,No,UK,DA14 4XX,BEXLEY LANE,SIDCUP,KENT,2023-04-26 00:00:00,F,B,A,E,0,2023-04-26 00:00:00,TWUL (LOCAL)
512952,1066938,House/ Flat,Less than 30 mm,No,No,No,No,UK,DA14 4XX,HAREFIELD ROAD,SIDCUP,KENT,2023-06-25 00:00:00,F,B,A,E,0,2023-07-19 00:00:00,UNKNOWN
515179,1184829,House/ Flat,30 to 299mm,No,No,No,No,UK,DA14 5XX,PALM AVENUE,SIDCUP,,2023-11-02 00:00:00,F,B,A,E,0,2023-11-02 00:00:00,TWUL (EX S24)
514262,1184417,House/ Flat,Less than 30 mm,No,No,No,No,UK,DA14 6XX,THE PARK,SIDCUP,,2023-10-03 00:00:00,F,B,A,E,0,2023-10-03 00:00:00,TWUL (EX S24)
511955,1183173,Commercial,Less than 30 mm,No,No,Yes,No,UK,DA14 6XX,SIDCUP BY PASS,SIDCUP,KENT,2023-05-23 00:00:00,F,B,A,E,0,2023-05-24 00:00:00,TWUL (LOCAL)
513665,1184120,House/ Flat,Less than 30 mm,No,No,No,No,UK,DA14 6XX,SYDNEY ROAD,SIDCUP,KENT,2023-09-08 00:00:00,F,B,A,E,0,2023-09-08 00:00:00,TWUL (EX S24)
508167,1181074,House/ Flat,Less than 30 mm,No,No,No,No,UK,DA15 8XX,PINEWOOD AVENUE,SIDCUP,KENT,2023-01-09 00:00:00,F,B,A,E,0,2023-01-09 00:00:00,TWUL (EX S24)
514517,1174405,House/ Flat,30 to 299mm,No,No,No,No,UK,DA15 8XX,HALFWAY STREET,SIDCUP,KENT,2023-10-12 00:00:00,F,B,A,E,0,2023-10-12 00:00:00,TWUL (EX S24)
508648,1181317,House/ Flat,Less than 30 mm,No,No,No,No,UK,DA15 8XX,WOODLANDS AVENUE,SIDCUP,KENT,2023-01-22 00:00:00,F,B,A,E,0,2023-01-23 00:00:00,TWUL (EX S24)
508352,1099290,House/ Flat,Less than 30 mm,,,,,PR,DA15 8XX,LIME GROVE,SIDCUP,KENT,2023-01-14 00:00:00,F,B,A,I,0,2023-01-15 00:00:00,TWUL (EX S24)
511948,1149880,Commercial,Less than 30 mm,,,,,PR,DA15 8XX,BLACKFEN ROAD,SIDCUP,KENT,2023-05-24 00:00:00,F,B,B,I,0,2023-05-24 00:00:00,TWUL (LOCAL)
513140,1183794,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,DA15 8XX,BLACKFEN ROAD,SIDCUP,KENT,2023-08-02 00:00:00,F,B,A,E,3,2023-08-03 00:00:00,TWUL (EX S24)
510313,1048297,House/ Flat,Less than 30 mm,,,,,FG,DA15 8XX,RAEBURN ROAD,SIDCUP,KENT,2023-03-12 00:00:00,F,B,A,E,0,2023-03-16 00:00:00,TWUL (EX S24)
508537,1181243,House/ Flat,Less than 30 mm,No,No,No,No,UK,W10 5XX,TOLLBRIDGE CLOSE,LONDON,,2023-01-18 00:00:00,F,B,A,E,0,2023-01-18 00:00:00,TWUL (LOCAL)
511867,1183126,House/ Flat,Less than 30 mm,No,No,No,No,UK,W10 5XX,NORFOLK MEWS,LONDON,,2023-05-21 00:00:00,F,B,A,E,0,2023-05-21 00:00:00,TWUL (EX S24)
512623,1183520,House/ Flat,Less than 30 mm,,,Yes,,DEF,N16 0XX,KYNASTON ROAD,LONDON,,2023-06-30 00:00:00,F,B,B,I,0,2023-07-01 00:00:00,TWUL (EX S24)
518254,1186245,House/ Flat,Less than 30 mm,No,No,No,No,UK,N16 0XX,NEVILL ROAD,LONDON,,2023-12-31 00:00:00,F,B,A,E,0,2024-01-19 00:00:00,TWUL (EX S24)
508019,1031347,House/ Flat,Less than 30 mm,,,Yes,,DEF,N16 5XX,MANOR ROAD,LONDON,,2023-01-04 00:00:00,C,B,B,I,0,2023-01-04 00:00:00,TRANSFERRED ASSET (2011)
510108,1032753,House/ Flat,Less than 30 mm,,,Yes,,3RDPARTY,N16 5XX,ST. KILDA'S ROAD,LONDON,,2023-03-08 00:00:00,C,B,Z,I,0,2023-03-10 00:00:00,TWUL (EX S24)
513595,1032753,House/ Flat,Less than 30 mm,,,Yes,,3RDPARTY,N16 5XX,ST. KILDA'S ROAD,LONDON,,2023-09-02 00:00:00,F,B,B,I,0,2023-09-04 00:00:00,TWUL (EX S24)
513454,1032754,House/ Flat,Less than 30 mm,,,,Yes,3RDPARTY,N16 5XX,ST. KILDA'S ROAD,LONDON,,2023-08-24 00:00:00,C,B,B,I,0,2023-08-25 00:00:00,TWUL (EX S24)
513091,1093811,Commercial,Less than 30 mm,,,,,FG,N16 5XX,DUNSMURE ROAD,LONDON,,2023-07-19 00:00:00,F,B,Z,Y,0,2023-08-01 00:00:00,TWUL (EX S24)
522612,1188514,House/ Flat,Less than 30 mm,,,,,PR,N16 5XX,LISTRIA PARK,LONDON,,2023-09-30 00:00:00,C,B,Z,Y,0,2024-05-28 00:00:00,TWUL (LOCAL)
512198,1166791,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,N16 6XX,CRAVEN WALK,LONDON,,2023-06-08 00:00:00,F,B,A,E,0,2023-06-09 00:00:00,TWUL (EX S24)
514645,1143481,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,N16 6XX,LEADALE ROAD,LONDON,,2023-10-14 00:00:00,F,B,A,E,0,2023-10-17 00:00:00,TWUL (EX S24)
509173,1163744,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,N16 6XX,CASTLEWOOD ROAD,LONDON,,2023-02-07 00:00:00,F,B,A,E,0,2023-02-07 00:00:00,TWUL (EX S24)
508832,1178902,House/ Flat,Less than 30 mm,,,,Yes,UK,W11 1XX,WESTBOURNE PARK ROAD,LONDON,,2023-01-25 00:00:00,F,B,A,E,0,2023-01-27 00:00:00,TWUL (EX S24)
514302,1099853,House/ Flat,Less than 30 mm,No,No,No,No,UK,N16 6XX,CASTLEWOOD ROAD,LONDON,,2023-10-04 00:00:00,F,B,A,E,0,2023-10-04 00:00:00,TWUL (EX S24)
517018,1091505,House/ Flat,30 to 299mm,No,No,Yes,No,UK,N16 6XX,CASTLEWOOD ROAD,LONDON,,2023-12-22 00:00:00,C,B,A,S,0,2023-12-23 00:00:00,TWUL (EX S24)
509491,1049064,House/ Flat,Less than 30 mm,,,,,UK,GL54 1XX,LOWER PARK STREET,CHELTENHAM,GLOUCESTERSHIRE,2023-02-17 00:00:00,F,B,A,Y,0,2023-02-20 00:00:00,TWUL (EX S24)
515946,1120181,House/ Flat,Less than 30 mm,,,,,UK,GL54 1XX,FOX DRIVE,CHELTENHAM,GLOUCESTERSHIRE,2023-05-27 00:00:00,F,B,A,E,0,2023-11-22 00:00:00,TRANSFERRED ASSET (2011)
515947,1120181,House/ Flat,Less than 30 mm,,,,,UK,GL54 1XX,FOX DRIVE,CHELTENHAM,GLOUCESTERSHIRE,2023-07-20 00:00:00,F,B,A,E,0,2023-11-22 00:00:00,TRANSFERRED ASSET (2011)
518503,1120181,House/ Flat,Less than 30 mm,,,,,PR,GL54 1XX,FOX DRIVE,CHELTENHAM,GLOUCESTERSHIRE,2023-05-09 00:00:00,F,B,A,E,0,2024-01-26 00:00:00,
513238,1183859,House/ Flat,Less than 30 mm,No,No,No,No,UK,GL54 1XX,,CHELTENHAM,GLOUCESTERSHIRE,2023-08-07 00:00:00,F,B,A,E,0,2023-08-08 00:00:00,TRANSFERRED ASSET (2011)
512178,1183280,House/ Flat,Less than 30 mm,,,,,3RDPARTY,GL54 2XX,SHERBOURNE TERRACE,CHELTENHAM,GLOUCESTERSHIRE,2023-05-11 00:00:00,F,B,A,Y,7,2023-06-08 00:00:00,TWUL (EX S24)
514359,1183280,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,GL54 2XX,SHERBOURNE TERRACE,CHELTENHAM,GLOUCESTERSHIRE,2023-10-04 00:00:00,F,B,A,E,0,2023-10-05 00:00:00,TWUL (EX S24)
512064,1183233,House/ Flat,Less than 30 mm,,,,,UK,GL54 2XX,STATION ROAD,CHELTENHAM,GLOUCESTERSHIRE,2023-05-11 00:00:00,F,B,A,E,7,2023-06-01 00:00:00,TWUL (EX S24)
508462,1181205,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,GL54 2XX,MELVILLE ESTATE,CHELTENHAM,GLOUCESTERSHIRE,2023-01-13 00:00:00,F,B,A,E,0,2023-01-17 00:00:00,TRANSFERRED ASSET (2011)
509949,1182055,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,GL54 2XX,MELVILLE ESTATE,CHELTENHAM,GLOUCESTERSHIRE,2023-03-04 00:00:00,F,B,A,E,0,2023-03-05 00:00:00,TRANSFERRED ASSET (2011)
512968,1183694,House/ Flat,Less than 30 mm,,,,,3RDPARTY,GL54 2XX,MELVILLE ESTATE,CHELTENHAM,GLOUCESTERSHIRE,2023-07-06 00:00:00,F,B,A,E,0,2023-07-20 00:00:00,TRANSFERRED ASSET (2011)
515148,1184812,House/ Flat,Less than 30 mm,,,,,FG,GL54 2XX,STANWAY GREEN,BOURTON ON THE WATER,,2023-11-01 00:00:00,F,B,A,I,0,2023-11-02 00:00:00,TWUL (LOCAL)
508290,1161777,Commercial,Less than 30 mm,,,Yes,,,GL54 2XX,LOWER SLAUGHTER,CHELTENHAM,,2023-01-11 00:00:00,F,H,A,Y,1,2023-01-13 00:00:00,TWUL (LOCAL)
511523,1161777,Commercial,Less than 30 mm,No,No,No,No,UK,GL54 2XX,LOWER SLAUGHTER,CHELTENHAM,,2023-04-28 00:00:00,F,B,A,E,0,2023-05-02 00:00:00,TWUL (LOCAL)
509795,1181982,House/ Flat,Less than 30 mm,No,No,No,No,UK,OX1 4XX,HODGES COURT,OXFORD,,2023-02-28 00:00:00,F,B,A,E,0,2023-02-28 00:00:00,TRANSFERRED ASSET (2011)
516549,1185453,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,OX1 5XX,HINKSEY HILL,OXFORD,,2023-12-08 00:00:00,F,B,A,E,0,2023-12-10 00:00:00,TWUL (LOCAL)
514823,1184690,House/ Flat,Less than 30 mm,No,No,No,No,,OX1 5XX,SPRING COPSE,OXFORD,,2023-10-20 00:00:00,F,C,A,E,0,2023-10-20 00:00:00,TWUL (LOCAL)
508302,1048960,House/ Flat,Less than 30 mm,,,,,,OX1 5XX,BETTY LANE,OXFORD,,2023-01-12 00:00:00,F,H,A,E,1,2023-01-13 00:00:00,TWUL (LOCAL)
508431,1063557,House/ Flat,Less than 30 mm,,,,,,GL54 2XX,MILL LANE,CHELTENHAM,,2023-01-16 00:00:00,F,H,A,E,0,2023-01-17 00:00:00,TWUL (LOCAL)
516823,1063557,House/ Flat,Less than 30 mm,,,,,,GL54 2XX,MILL LANE,CHELTENHAM,,2023-12-15 00:00:00,F,H,A,Z,0,2023-12-18 00:00:00,TWUL (LOCAL)
515273,1184868,House/ Flat,Less than 30 mm,No,No,No,No,UK,GL54 2XX,LITTLE RISSINGTON,CHELTENHAM,,2023-11-05 00:00:00,F,B,A,E,0,2023-11-05 00:00:00,TWUL (LOCAL)
513111,1183780,House/ Flat,Less than 30 mm,No,No,No,No,UK,GL54 3XX,THE APPROACH,CHELTENHAM,GLOUCESTERSHIRE,2023-07-24 00:00:00,F,B,A,E,0,2023-08-02 00:00:00,TRANSFERRED ASSET (2011)
512425,1089109,House/ Flat,30 to 299mm,No,No,No,No,UK,GL54 4XX,GLOUCESTER ROAD,CHELTENHAM,GLOUCESTERSHIRE,2023-06-20 00:00:00,F,B,A,E,0,2023-06-20 00:00:00,TWUL (LOCAL)
511743,1183070,House/ Flat,Less than 30 mm,No,No,No,No,UK,GL54 4XX,TEMPLEFIELD ESTATE,CHELTENHAM,GLOUCESTERSHIRE,2023-05-14 00:00:00,F,B,A,E,0,2023-05-15 00:00:00,TWUL (LOCAL)
517078,1185719,House/ Flat,Less than 30 mm,,,,,PR,GL56 0XX,HIGH STREET,MORETON-IN-MARSH,,2023-12-24 00:00:00,F,B,A,I,0,2023-12-27 00:00:00,TWUL (LOCAL)
510195,1175854,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,GL56 0XX,EVENLODE ROAD,MORETON-IN-MARSH,,2023-03-08 00:00:00,F,B,A,E,0,2023-03-11 00:00:00,TWUL (LOCAL)
517072,1185730,House/ Flat,Less than 30 mm,No,No,No,No,UK,GL56 0XX,OLD RECTORY GARDENS,MORETON-IN-MARSH,GLOUCESTERSHIRE,2023-12-24 00:00:00,F,B,A,E,0,2023-12-24 00:00:00,TRANSFERRED ASSET (2011)
511729,1183067,House/ Flat,30 to 299mm,No,No,No,No,UK,GL56 0XX,,MORETON-IN-MARSH,GLOUCESTERSHIRE,2023-05-12 00:00:00,F,B,A,E,0,2023-05-12 00:00:00,TWUL (LOCAL)
508169,1134842,House/ Flat,30 to 299mm,No,No,Yes,No,UK,GL56 0XX,BROADWELL ROAD,MORETON-IN-MARSH,GLOUCESTERSHIRE,2023-01-08 00:00:00,F,B,A,E,0,2023-01-09 00:00:00,TWUL (LOCAL)
508155,1040661,House/ Flat,30 to 299mm,No,No,No,No,UK,GL56 0XX,,MORETON-IN-MARSH,GLOUCESTERSHIRE,2023-01-08 00:00:00,F,B,A,E,0,2023-01-08 00:00:00,TWUL (LOCAL)
508408,1119010,House/ Flat,Less than 30 mm,No,No,Yes,No,UK,GL7 1XX,BEECHES ROAD,CIRENCESTER,GLOUCESTERSHIRE,2023-01-14 00:00:00,F,B,A,E,0,2023-01-16 00:00:00,TWUL (LOCAL)
515636,1126640,School,Less than 30 mm,,,,,,GL7 1XX,BEECHES ROAD,CIRENCESTER,GLOUCESTERSHIRE,2023-11-13 00:00:00,F,H,A,S,1,2023-11-15 00:00:00,TWUL (LOCAL)
515526,1126999,House/ Flat,Less than 30 mm,,,,,,GL7 1XX,BEECHES ROAD,CIRENCESTER,GLOUCESTERSHIRE,2023-11-12 00:00:00,F,H,A,E,1,2023-11-12 00:00:00,TWUL (LOCAL)
515566,1126999,House/ Flat,Less than 30 mm,,,,,,GL7 1XX,BEECHES ROAD,CIRENCESTER,GLOUCESTERSHIRE,2023-11-13 00:00:00,F,H,A,E,1,2023-11-13 00:00:00,TWUL (LOCAL)
515549,1126560,House/ Flat,Less than 30 mm,,,,,,GL7 1XX,BEECHES ROAD,CIRENCESTER,GLOUCESTERSHIRE,2023-11-12 00:00:00,F,H,A,E,1,2023-11-13 00:00:00,TWUL (LOCAL)
517090,1185740,House/ Flat,Less than 30 mm,,,Yes,,DEBRIS,CR2 6XX,BLENHEIM PARK ROAD,SOUTH CROYDON,SURREY,2023-12-27 00:00:00,F,B,A,Y,0,2023-12-27 00:00:00,TWUL (LOCAL)
514790,1142576,Commercial,Less than 30 mm,,,,,FG,CR0 1XX,SURREY STREET,CROYDON,,2023-10-19 00:00:00,F,B,A,I,4,2023-10-21 00:00:00,TWUL (LOCAL)
509910,1182036,House/ Flat,Less than 30 mm,No,No,No,No,UK,CR0 1XX,DERING PLACE,CROYDON,,2023-03-02 00:00:00,S,B,A,E,0,2023-03-02 00:00:00,TWUL (LOCAL)
516707,1110554,Commercial,Less than 30 mm,,,Yes,Yes,FG,CR0 0XX,CENTRAL PARADE,CROYDON,,2023-12-12 00:00:00,F,B,B,I,0,2023-12-14 00:00:00,TWUL (EX S24)
509090,1180163,Commercial,Less than 30 mm,,,Yes,Yes,SC,CR0 1XX,GEORGE STREET,CROYDON,,2023-02-03 00:00:00,F,B,B,I,0,2023-02-04 00:00:00,TWUL (EX S24)
510193,1182201,Commercial,Less than 30 mm,,,,,FG,CR0 2XX,GLOUCESTER ROAD,CROYDON,,2023-03-09 00:00:00,F,B,B,I,0,2023-03-13 00:00:00,TWUL (EX S24)
513656,1184224,House/ Flat,Less than 30 mm,No,No,No,No,UK,CR0 2XX,LONDON ROAD,CROYDON,,2023-08-22 00:00:00,F,B,A,E,0,2023-09-07 00:00:00,TWUL (EX S24)
513657,1184224,House/ Flat,Less than 30 mm,No,No,No,No,UK,CR0 2XX,LONDON ROAD,CROYDON,,2023-08-25 00:00:00,F,B,A,E,0,2023-09-07 00:00:00,TWUL (EX S24)
509859,1182011,House/ Flat,Less than 30 mm,,,,,FG,CR0 0XX,KING HENRYS DRIVE,CROYDON,,2023-02-22 00:00:00,F,B,A,E,0,2023-03-02 00:00:00,TWUL (EX S24)
510895,1182586,House/ Flat,Less than 30 mm,,,,,PR,CR0 2XX,LIMES ROAD,CROYDON,,2023-03-21 00:00:00,F,B,B,I,0,2023-04-05 00:00:00,TWUL (LOCAL)
