Date,Part Postcode,Water Type,Compensation Claimed Y/N,Compensation Amount,Incident Type,Cause,Depth of Flood
2020-09-17 14:47:59,M21,Sewer,Y,251.9,Internal,UU Responsibility,Major Spill - 50mm +
2020-09-17 16:26:16,M30,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-17 19:59:24,L10,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-17 19:59:24,L10,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-18 00:00:00,FY4 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-18 00:00:00,FY5 1,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-18 00:00:00,L21 8,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-18 00:00:00,L36 8,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-18 00:00:00,LA4 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-18 00:00:00,M13 0,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-18 00:00:00,M16 8,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-18 00:00:00,M6 7,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-18 00:00:00,M7 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-18 00:00:00,PR5 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-18 00:00:00,PR9 7,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-18 00:00:00,WA11 0,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-18 00:00:00,WA8 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-18 00:00:00,WN7 1,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-18 00:00:00,BL7 0,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-18 00:00:00,OL12 7,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-18 09:42:58,M41,Sewer,Y,154.88,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-18 09:58:11,M27,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-18 10:16:46,BB3,Sewer,Y,150.0,Internal,UU Responsibility,Moderate Spill - 26 to 50mm
2020-09-18 11:50:00,WA10,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-18 11:50:00,WA10,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-18 11:50:00,WA10,Sewer,Y,630.78,Internal,UU Responsibility,Moderate Spill - 26 to 50mm
2020-09-18 12:02:01,L15,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-18 13:40:03,WA14,Sewer,Y,876.27,Internal,UU Responsibility,Moderate Spill - 26 to 50mm
2020-09-19 00:00:00,CA14 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-19 00:00:00,L23 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-19 00:00:00,L6 8,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-19 00:00:00,M35 0,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-19 12:16:33,BL9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-19 13:45:20,PR25,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-19 13:46:10,LA1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-19 14:53:48,L17,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-19 17:43:43,M9,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2020-09-19 17:43:43,M9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-19 19:35:27,PR1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-19 20:23:25,M14,Sewer,N,0.0,External,UU Responsibility,
2020-09-19 21:08:25,BL8,Sewer,Y,75.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-20 00:00:00,FY3 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-20 00:00:00,M32 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-20 00:00:00,WA8 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-20 00:00:00,M15 6,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-20 00:00:00,SK12 2,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-20 09:15:53,PR2,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2020-09-20 13:03:28,SK13,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-20 14:46:09,OL10,Sewer,Y,113.18,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-20 20:37:19,WA7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-21 00:00:00,FY1 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-21 00:00:00,FY7 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-21 00:00:00,L23 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-21 00:00:00,M30 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-21 00:00:00,PR4 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-21 00:00:00,SK3 8,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-21 00:00:00,SK5 7,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-21 00:00:00,WN2 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-21 00:00:00,M33 2,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-21 00:00:00,M45 8,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-21 00:00:00,PR1 7,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-21 00:00:00,SK11 6,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-21 00:00:00,SK2 6,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-21 00:00:00,SK6 6,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-21 09:00:23,BB3,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-21 10:13:49,L39,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-21 10:36:24,M34,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-21 10:39:45,LA3,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-21 10:46:54,L8,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-21 10:49:00,CA25,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-21 11:02:38,M27,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-21 11:04:10,L27,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-21 13:56:38,PR2,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-21 14:27:19,FY8,Sewer,Y,587.19,Internal,UU Responsibility,Moderate Spill - 26 to 50mm
2020-09-21 17:15:45,CH62,Sewer,Y,1000.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-21 18:24:48,M26,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-21 18:39:00,OL11,Sewer,Y,150.0,Internal,UU Responsibility,Major Spill - 50mm +
2020-09-21 18:40:57,M28,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-21 19:48:38,M33,Sewer,Y,75.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-22 00:00:00,BB6 7,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-22 00:00:00,L15 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-22 00:00:00,L6 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-22 00:00:00,M40 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-22 00:00:00,WA10 3,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-22 00:00:00,LA14 1,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-22 08:52:05,PR9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-22 09:03:31,L35,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-22 11:24:48,BB10,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-22 11:24:48,BB10,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-22 11:24:48,BB10,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-22 12:59:12,BB8,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-22 13:15:48,WA7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-22 13:56:34,M34,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-22 15:18:12,LA15,Sewer,Y,150.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-22 15:40:17,CW5,Sewer,Y,150.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-22 16:03:36,,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-22 16:13:38,CA14,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2020-09-23 00:00:00,FY8 3,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-23 00:00:00,L23 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-23 00:00:00,M14 7,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-23 00:00:00,M43 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-23 00:00:00,M8 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-23 00:00:00,OL9 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-23 00:00:00,PR7 1,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-23 00:00:00,WA3 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-23 00:00:00,BB8 7,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-23 00:00:00,BD24 9,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-23 00:00:00,FY4 1,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-23 00:00:00,FY6 8,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-23 09:22:52,PR2,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-23 10:54:37,BB18,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-23 10:54:37,BB18,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-23 10:54:37,BB18,Sewer,Y,150.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-23 12:48:21,CW1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-23 13:08:38,L35,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-23 14:52:03,OL16,Sewer,Y,150.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-23 15:30:12,OL13,Sewer,Y,150.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-23 15:48:17,M11,Sewer,Y,607.4,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-23 17:05:11,CA28,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-23 17:05:11,CA28,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-23 17:42:09,PR5,Sewer,Y,89.75,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-23 19:06:18,M35,Sewer,Y,128.79,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-23 20:35:42,OL3,Sewer,Y,150.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-23 20:35:42,OL3,Sewer,Y,150.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-24 00:00:00,CA28 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-24 00:00:00,CH46 0,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-24 00:00:00,SK14 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-24 00:00:00,WN2 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-24 00:00:00,BB18 6,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-24 00:00:00,BL1 6,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-24 00:00:00,L15 3,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-24 00:00:00,WN1 1,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-24 12:02:52,LA9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-24 12:02:52,LA9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-24 12:18:41,SK14,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-24 14:47:31,L25,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-24 15:39:08,L12,Sewer,Y,226.37,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-25 00:00:00,BB1 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-25 00:00:00,BB6 7,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-25 00:00:00,FY7 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-25 00:00:00,L31 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-25 00:00:00,L4 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-25 00:00:00,M19 3,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-25 00:00:00,WA11 0,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-25 00:00:00,BB11 2,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-25 08:36:09,CA19,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-25 11:03:59,SK5,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2020-09-25 11:05:13,OL8,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-25 11:53:43,M34,Sewer,Y,150.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-25 12:38:15,M21,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-25 14:29:48,OL1,Sewer,Y,75.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-26 00:00:00,BB1 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-26 00:00:00,BB11 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-26 00:00:00,BB5 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-26 00:00:00,CA13 0,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-26 00:00:00,FY1 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-26 00:00:00,L35 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-26 00:00:00,M14 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-26 00:00:00,SK12 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-26 05:50:11,L25,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2020-09-26 09:26:19,BB3,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-26 10:24:40,LA1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-26 11:34:36,CH48,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-26 14:58:59,SK10,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-26 16:38:08,L16,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-26 16:38:15,OL6,Sewer,Y,129.35,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-27 00:00:00,BB18 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-27 00:00:00,M44 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-27 00:00:00,M9 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-27 00:00:00,SK10 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-27 00:00:00,WN5 7,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-27 00:00:00,WN8 8,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-27 00:00:00,BB4 7,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-27 11:53:52,ST7,Sewer,Y,165.08,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-27 12:24:52,M41,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-27 12:24:52,M41,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-27 13:46:35,SK4,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-27 13:46:35,SK4,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-27 14:29:36,FY8,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-27 17:49:06,PR8,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-28 00:00:00,BB7 1,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-28 00:00:00,CA7 1,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-28 00:00:00,L5 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-28 00:00:00,OL1 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-28 00:00:00,OL4 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-28 00:00:00,OL7 0,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-28 00:00:00,OL13 0,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-28 00:00:00,OL6 8,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-28 00:00:00,PR25 1,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-28 00:00:00,SK4 3,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-28 08:09:58,WN1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-28 08:09:58,WN1,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2020-09-28 09:19:03,WA14,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-28 11:41:50,PR25,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-28 13:57:48,L36,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2020-09-28 14:38:24,WA15,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-28 14:38:24,WA15,Sewer,Y,165.56,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-28 15:10:52,PR25,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-28 16:27:03,BB11,Sewer,Y,134.82,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-28 16:31:56,WA14,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-28 18:28:54,BB1,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-28 20:16:37,M19,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-29 00:00:00,BB2 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-29 00:00:00,CA1 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-29 00:00:00,FY5 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-29 00:00:00,L17 7,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-29 00:00:00,L19 1,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-29 09:21:34,CA15,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-29 09:21:34,CA15,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-29 10:51:23,M23,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-29 10:58:36,FY6,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-29 11:14:58,SK2,Sewer,N,0.0,External,UU Responsibility,Major Spill - 50mm +
2020-09-29 11:48:55,WA5,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-29 13:17:18,L9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-29 14:10:37,WA7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-29 14:10:37,WA7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-29 14:10:37,WA7,Sewer,Y,147.22,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-29 14:33:26,WA7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-29 15:15:06,LA13,Sewer,Y,689.04,Internal,UU Responsibility,Major Spill - 50mm +
2020-09-29 15:26:04,OL4,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-29 16:21:48,LA15,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2020-09-29 20:24:17,OL12,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-29 21:15:52,L12,Sewer,Y,287.64,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-30 00:00:00,BL4 8,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-30 00:00:00,BL4 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-30 00:00:00,M20 1,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-30 00:00:00,M22 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-30 00:00:00,OL10 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-30 00:00:00,PR7 6,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-30 00:00:00,WA10 4,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-09-30 00:00:00,BB4 8,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-30 00:00:00,BL1 2,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-30 00:00:00,CA1 1,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-30 00:00:00,WN5 9,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-09-30 09:48:21,WN8,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2020-09-30 10:11:20,WA9,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-30 10:26:06,PR7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-30 11:23:00,SK14,Sewer,Y,337.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-30 12:41:13,BB9,Sewer,Y,75.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-30 14:21:55,BL2,Sewer,Y,92.76,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-30 14:42:55,M20,Sewer,Y,698.07,Internal,UU Responsibility,Major Spill - 50mm +
2020-09-30 15:41:05,SK14,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-30 16:03:50,WA7,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-30 16:22:35,L12,Sewer,Y,150.0,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-30 17:09:50,SK5,Sewer,Y,234.88,Internal,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-30 17:16:13,OL4,Sewer,Y,75.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-30 17:31:46,LA13,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-30 17:50:27,SK8,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-09-30 19:02:14,M24,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-10-01 00:00:00,BL9 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-10-01 00:00:00,L35 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-10-01 00:00:00,L4 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-10-01 00:00:00,M33 7,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-10-01 00:00:00,M35 9,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-10-01 00:00:00,M9 8,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-10-01 00:00:00,SK15 2,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-10-01 00:00:00,SK8 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-10-01 00:00:00,WA10 5,Sewer,N,0.0,Curtilage Flood,Private - Not UU,
2020-10-01 00:00:00,M1 3,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-10-01 00:00:00,M20 1,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-10-01 00:00:00,M25 1,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-10-01 00:00:00,OL8 2,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-10-01 00:00:00,PR2 1,Sewer,N,0.0,Internal Flood,Private - Not UU,
2020-10-01 09:10:08,CH60,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-10-01 09:15:12,WA16,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-10-01 10:25:33,CH45,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-10-01 11:21:43,M20,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-10-01 11:40:39,SK13,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-10-01 13:43:56,CW12,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2020-10-01 14:12:02,L40,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2020-10-01 14:12:02,L40,Sewer,N,0.0,External,UU Responsibility,Moderate Spill - 26 to 50mm
2020-10-01 16:12:00,WA1,Sewer,Y,144.67,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-10-01 16:23:53,L20,Sewer,N,0.0,External,UU Responsibility,Minor Spill - 1 to 25mm
2020-10-01 16:24:05,M6,Sewer,Y,216.15,External,UU Responsibility,Minor Spill - 1 to 25mm
